rib_index,side,point_index,x,y,z
3,R,82,-245.791171,-205.693024,-134.290828
3,R,83,-244.420636,-208.007647,-136.292810
3,R,84,-243.033010,-210.277447,-138.355944
3,R,85,-241.628097,-212.500751,-140.473734
3,R,86,-240.205700,-214.675886,-142.639682
3,R,87,-238.765622,-216.801179,-144.847291
3,R,88,-237.307667,-218.874958,-147.090063
3,R,89,-235.831638,-220.895551,-149.361502
3,R,90,-234.337340,-222.861284,-151.655110
3,R,91,-232.824575,-224.770485,-153.964389
3,R,92,-231.293148,-226.621481,-156.282843
3,R,93,-229.742861,-228.412600,-158.603974
3,R,94,-228.173518,-230.142169,-160.921285
3,R,95,-226.584922,-231.808516,-163.228279
3,R,96,-224.976878,-233.409967,-165.518457
3,R,97,-223.349189,-234.944850,-167.785324
3,R,98,-221.701658,-236.411493,-170.022382
3,R,99,-220.034088,-237.808223,-172.223133
4,L,0,-303.024424,-79.849807,-272.978883
4,L,1,-305.066466,-77.273233,-274.776976
4,L,2,-307.368073,-74.921684,-276.754009
4,L,3,-309.870310,-72.790653,-278.897936
4,L,4,-312.514246,-70.875638,-281.196711
4,L,5,-315.240946,-69.172132,-283.638289
4,L,6,-317.991479,-67.675630,-286.210624
4,L,7,-320.706911,-66.381629,-288.901672
4,L,8,-323.328310,-65.285622,-291.699387
4,L,9,-325.796742,-64.383105,-294.591723
4,L,10,-328.053275,-63.669572,-297.566635
4,L,11,-330.038976,-63.140520,-300.612077
4,L,12,-331.694912,-62.791442,-303.716004
4,L,13,-332.962366,-62.617835,-306.866372
4,L,14,-333.811872,-62.615192,-310.051133
4,L,15,-334.272584,-62.779009,-313.258243
4,L,16,-334.380650,-63.104781,-316.475657
4,L,17,-334.172221,-63.588004,-319.691328
4,L,18,-333.683444,-64.224171,-322.893212
4,L,19,-332.950468,-65.008779,-326.069263
4,L,20,-332.009441,-65.937322,-329.207436
4,L,21,-330.896513,-67.005295,-332.295685
4,L,22,-329.647832,-68.208193,-335.321965
4,L,23,-328.299547,-69.541512,-338.274231
4,L,24,-326.887806,-71.000746,-341.140437
4,L,25,-325.445543,-72.581390,-343.910230
4,L,26,-323.983690,-74.278940,-346.582652
4,L,27,-322.503969,-76.088891,-349.159981
4,L,28,-321.008069,-78.006736,-351.644498
4,L,29,-319.497680,-80.027973,-354.038484
4,L,30,-317.974491,-82.148095,-356.344220
4,L,31,-316.440191,-84.362597,-358.563988
4,L,32,-314.896472,-86.666975,-360.700068
4,L,33,-313.345021,-89.056724,-362.754743
4,L,34,-311.787528,-91.527339,-364.730292
4,L,35,-310.225684,-94.074314,-366.628999
4,L,36,-308.661178,-96.693145,-368.453142
4,L,37,-307.095700,-99.379327,-370.205005
4,L,38,-305.530938,-102.128355,-371.886867
4,L,39,-303.968583,-104.935724,-373.501011
4,L,40,-302.410324,-107.796929,-375.049717
4,L,41,-300.857851,-110.707465,-376.535267
4,L,42,-299.312853,-113.662826,-377.959942
4,L,43,-297.777021,-116.658509,-379.326023
4,L,44,-296.252043,-119.690008,-380.635791
4,L,45,-294.739609,-122.752818,-381.891528
4,L,46,-293.241409,-125.842435,-383.095515
4,L,47,-291.759133,-128.954352,-384.250032
4,L,48,-290.294470,-132.084066,-385.357362
4,L,49,-288.849109,-135.227071,-386.419784
4,L,50,-287.424240,-138.378863,-387.439582
4,L,51,-286.018552,-141.535360,-388.418396
4,L,52,-284.629954,-144.694825,-389.354344
4,L,53,-283.256354,-147.856319,-390.244335
4,L,54,-281.895661,-151.018908,-391.085277
4,L,55,-280.545782,-154.181654,-391.874078
4,L,56,-279.204628,-157.343623,-392.607647
4,L,57,-277.870106,-160.503878,-393.282891
4,L,58,-276.540125,-163.661483,-393.896719
4,L,59,-275.212593,-166.815502,-394.446038
4,L,60,-273.885420,-169.964999,-394.927758
4,L,61,-272.556513,-173.109038,-395.338785
4,L,62,-271.223781,-176.246684,-395.676028
4,L,63,-269.885133,-179.376999,-395.936396
4,L,64,-268.538478,-182.499049,-396.116795
4,L,65,-267.181723,-185.611896,-396.214135
4,L,66,-265.812778,-188.714606,-396.225324
4,L,67,-264.429550,-191.806242,-396.147269
4,L,68,-263.029949,-194.885867,-395.976879
4,L,69,-261.611883,-197.952547,-395.711062
4,L,70,-260.173261,-201.005345,-395.346726
4,L,71,-258.711991,-204.043326,-394.880778
4,L,72,-257.225982,-207.065552,-394.310128
4,L,73,-255.713142,-210.071088,-393.631699
4,L,74,-254.171595,-213.058998,-392.844511
4,L,75,-252.601895,-216.028347,-391.951760
4,L,76,-251.006132,-218.978197,-390.957139
4,L,77,-249.386422,-221.907614,-389.864341
4,L,78,-247.744879,-224.815661,-388.677056
4,L,79,-246.083618,-227.701401,-387.398977
4,L,80,-244.404753,-230.563900,-386.033798
4,L,81,-242.710400,-233.402221,-384.585209
4,L,82,-241.002674,-236.215428,-383.056903
4,L,83,-239.283689,-239.002585,-381.452572
4,L,84,-237.555560,-241.762756,-379.775908
4,L,85,-235.820402,-244.495006,-378.030604
4,L,86,-234.080330,-247.198397,-376.220352
4,L,87,-232.337458,-249.871994,-374.348843
4,L,88,-230.593901,-252.514862,-372.419771
4,L,89,-228.851775,-255.126063,-370.436827
4,L,90,-227.113194,-257.704663,-368.403703
4,L,91,-225.380273,-260.249724,-366.324093
4,L,92,-223.655126,-262.760312,-364.201687
4,L,93,-221.939869,-265.235490,-362.040178
4,L,94,-220.236617,-267.674322,-359.843258
4,L,95,-218.547483,-270.075872,-357.614619
4,L,96,-216.874584,-272.439204,-355.357955
4,L,97,-215.220033,-274.763382,-353.076956
4,L,98,-213.585946,-277.047470,-350.775315
4,L,99,-211.974437,-279.290532,-348.456724
4,R,0,-303.024424,-82.186131,-229.647475
4,R,1,-305.066466,-80.735334,-226.749355
4,R,2,-307.368073,-79.437609,-223.844853
4,R,3,-309.870310,-78.289467,-220.935063
4,R,4,-312.514246,-77.287415,-218.021083
4,R,5,-315.240946,-76.427963,-215.104009
4,R,6,-317.991479,-75.707620,-212.184935
4,R,7,-320.706911,-75.122894,-209.264958
4,R,8,-323.328310,-74.670295,-206.345174
4,R,9,-325.796742,-74.346331,-203.426679
4,R,10,-328.053275,-74.147511,-200.510569
4,R,11,-330.038976,-74.070344,-197.597940
4,R,12,-331.694912,-74.111339,-194.689888
4,R,13,-332.962366,-74.267005,-191.787508
4,R,14,-333.811872,-74.533851,-188.891897
4,R,15,-334.272584,-74.908386,-186.004150
4,R,16,-334.380650,-75.387118,-183.125364
4,R,17,-334.172221,-75.966557,-180.256634
4,R,18,-333.683444,-76.643211,-177.399057
4,R,19,-332.950468,-77.413589,-174.553728
4,R,20,-332.009441,-78.274201,-171.721743
4,R,21,-330.896513,-79.221554,-168.904199
4,R,22,-329.647832,-80.252159,-166.102191
4,R,23,-328.299547,-81.362524,-163.316815
4,R,24,-326.887806,-82.549191,-160.549227
4,R,25,-325.445543,-83.809742,-157.802451
4,R,26,-323.983690,-85.142970,-155.081679
4,R,27,-322.503969,-86.547732,-152.392228
4,R,28,-321.008069,-88.022890,-149.739415
4,R,29,-319.497680,-89.567302,-147.128555
4,R,30,-317.974491,-91.179828,-144.564965
4,R,31,-316.440191,-92.859328,-142.053961
4,R,32,-314.896472,-94.604661,-139.600859
4,R,33,-313.345021,-96.414686,-137.210976
4,R,34,-311.787528,-98.288264,-134.889628
4,R,35,-310.225684,-100.224254,-132.642131
4,R,36,-308.661178,-102.221516,-130.473801
4,R,37,-307.095700,-104.278909,-128.389933
4,R,38,-305.530938,-106.395292,-126.394241
4,R,39,-303.968583,-108.569526,-124.487801
4,R,40,-302.410324,-110.800469,-122.671440
4,R,41,-300.857851,-113.086982,-120.945986
4,R,42,-299.312853,-115.427924,-119.312264
4,R,43,-297.777021,-117.822154,-117.771103
4,R,44,-296.252043,-120.268532,-116.323328
4,R,45,-294.739609,-122.765918,-114.969767
4,R,46,-293.241409,-125.313172,-113.711246
4,R,47,-291.759133,-127.909152,-112.548593
4,R,48,-290.294470,-130.552719,-111.482634
4,R,49,-288.849109,-133.242731,-110.514197
4,R,50,-287.424240,-135.978015,-109.644076
4,R,51,-286.018552,-138.756288,-108.872074
4,R,52,-284.629954,-141.573954,-108.196809
4,R,53,-283.256354,-144.427341,-107.616833
4,R,54,-281.895661,-147.312775,-107.130695
4,R,55,-280.545782,-150.226584,-106.736948
4,R,56,-279.204628,-153.165095,-106.434142
4,R,57,-277.870106,-156.124636,-106.220826
4,R,58,-276.540125,-159.101533,-106.095554
4,R,59,-275.212593,-162.092114,-106.056874
4,R,60,-273.885420,-165.092706,-106.103337
4,R,61,-272.556513,-168.099637,-106.233495
4,R,62,-271.223781,-171.109233,-106.445899
4,R,63,-269.885133,-174.117822,-106.739098
4,R,64,-268.538478,-177.121731,-107.111644
4,R,65,-267.181723,-180.117288,-107.562088
4,R,66,-265.812778,-183.100820,-108.088979
4,R,67,-264.429550,-186.068653,-108.690870
4,R,68,-263.029949,-189.017115,-109.366310
4,R,69,-261.611883,-191.942534,-110.113851
4,R,70,-260.173261,-194.841237,-110.932044
4,R,71,-258.711991,-197.709550,-111.819438
4,R,72,-257.225982,-200.543802,-112.774584
4,R,73,-255.713142,-203.340693,-113.796054
4,R,74,-254.171595,-206.099702,-114.882564
4,R,75,-252.601895,-208.821558,-116.032894
4,R,76,-251.006132,-211.506995,-117.245827
4,R,77,-249.386422,-214.156748,-118.520145
4,R,78,-247.744879,-216.771553,-119.854630
4,R,79,-246.083618,-219.352144,-121.248065
4,R,80,-244.404753,-221.899256,-122.699230
4,R,81,-242.710400,-224.413624,-124.206909
4,R,82,-241.002674,-226.895982,-125.769883
4,R,83,-239.283689,-229.347066,-127.386934
4,R,84,-237.555560,-231.767610,-129.056845
4,R,85,-235.820402,-234.158349,-130.778396
4,R,86,-234.080330,-236.520018,-132.550372
4,R,87,-232.337458,-238.853352,-134.371552
4,R,88,-230.593901,-241.159086,-136.240721
4,R,89,-228.851775,-243.437954,-138.156658
4,R,90,-227.113194,-245.690692,-140.118148
4,R,91,-225.380273,-247.918034,-142.123970
4,R,92,-223.655126,-250.120715,-144.172909
4,R,93,-221.939869,-252.299469,-146.263745
4,R,94,-220.236617,-254.455033,-148.395261
4,R,95,-218.547483,-256.588140,-150.566239
4,R,96,-216.874584,-258.699526,-152.775460
4,R,97,-215.220033,-260.789924,-155.021707
4,R,98,-213.585946,-262.860071,-157.303762
4,R,99,-211.974437,-264.910701,-159.620407
5,L,0,-317.241024,-97.309686,-277.509885
5,L,1,-319.551660,-96.608891,-280.531759
5,L,2,-322.256057,-96.038863,-283.578934
5,L,3,-325.264220,-95.597415,-286.647903
5,L,4,-328.486155,-95.282361,-289.735154
5,L,5,-331.831869,-95.091516,-292.837178
5,L,6,-335.211367,-95.022694,-295.950466
5,L,7,-338.534656,-95.073709,-299.071507
5,L,8,-341.711742,-95.242375,-302.196793
5,L,9,-344.652632,-95.526507,-305.322813
5,L,10,-347.267331,-95.923918,-308.446057
5,L,11,-349.465845,-96.432422,-311.563017
5,L,12,-351.158181,-97.049835,-314.670182
5,L,13,-352.275118,-97.773969,-317.764043
5,L,14,-352.841937,-98.602640,-320.841089
5,L,15,-352.910773,-99.533661,-323.897812
5,L,16,-352.533766,-100.564846,-326.930702
5,L,17,-351.763055,-101.694010,-329.936248
5,L,18,-350.650779,-102.918967,-332.910942
